FECHA,HORA,MINUTOS,N  ABEJAS/ VISITA,N MOSCAS / VISITA,TEMPERATURA,especie
11/21/2020,10,58,1,0,33,
11/21/2020,10,58,1,0,33,
11/21/2020,10,59,1,0,33,
11/21/2020,11,00,1,0,33,
11/21/2020,11,11,1,0,33,
11/21/2020,11,14,1,0,33,
11/21/2020,11,31,1,0,33,
11/21/2020,11,48,1,0,33,
11/21/2020,11,53,1,0,33,
11/21/2020,11,54,1,0,33,
11/21/2020,11,54,1,0,33,
11/21/2020,11,55,1,0,33,
11/21/2020,11,55,1,0,33,
11/21/2020,11,56,1,0,33,
11/21/2020,11,56,1,0,33,
11/21/2020,12,22,1,0,34,
11/21/2020,01,34,0,1,36,
11/21/2020,02,57,1,0,37,
11/21/2020,02,58,1,0,37,
11/21/2020,03,31,1,0,39,
11/21/2020,03,32,1,0,39,
11/21/2020,03,33,1,0,39,
11/21/2020,03,33,1,0,39,
11/21/2020,03,35,1,0,39,
11/21/2020,03,35,1,0,39,
11/21/2020,03,44,1,0,39,
11/21/2020,04,14,1,0,39,
11/21/2020,04,16,1,0,39,
11/21/2020,04,28,1,0,39,
11/21/2020,04,45,1,0,39,
11/21/2020,04,51,1,0,39,
11/21/2020,05,22,1,0,41,
11/21/2020,06,36,1,0,43,
11/21/2020,07,06,1,0,42,
11/21/2020,07,42,1,0,37,
11/22/2020,07,06,1,0,16,
11/22/2020,07,06,1,0,16,
11/22/2020,07,07,1,0,16,
11/22/2020,07,11,1,0,16,
11/22/2020,07,11,1,0,16,
11/22/2020,07,12,1,0,16,
11/22/2020,07,38,1,0,18,
11/22/2020,08,01,1,0,23,
11/22/2020,08,02,1,0,23,
11/22/2020,08,02,1,0,23,
11/22/2020,08,03,1,0,23,
11/22/2020,08,03,1,0,23,
11/22/2020,08,04,1,0,23,
11/22/2020,08,05,1,0,24,
11/22/2020,08,05,1,0,24,
11/22/2020,08,06,1,0,24,
11/22/2020,08,06,1,0,24,
11/22/2020,08,23,0,1,27,
11/22/2020,08,23,0,1,27,
11/22/2020,08,24,0,1,27,
11/22/2020,08,24,0,1,27,
11/22/2020,08,25,0,1,27,
11/22/2020,08,25,0,1,27,
11/22/2020,08,26,0,1,27,
11/22/2020,08,26,0,1,27,
11/22/2020,08,27,0,1,27,
11/22/2020,08,27,0,1,27,
11/22/2020,08,28,0,1,27,
11/22/2020,08,28,0,1,27,
11/22/2020,08,29,0,1,27,
11/22/2020,08,29,0,1,27,
11/22/2020,08,30,0,1,28,
11/22/2020,08,30,0,1,28,
11/22/2020,08,57,1,0,30,
11/22/2020,08,58,1,0,30,
11/22/2020,09,24,1,0,32,
11/22/2020,09,25,1,0,32,
11/22/2020,09,26,1,0,32,
11/22/2020,09,38,1,0,33,
11/22/2020,09,38,1,0,33,
11/22/2020,09,49,1,0,33,
11/22/2020,09,49,1,0,33,
11/22/2020,10,06,1,0,34,
11/22/2020,10,07,1,0,34,
11/22/2020,11,01,1,0,35,
11/22/2020,11,50,1,0,35,
11/22/2020,12,05,1,0,36,
11/22/2020,12,06,1,0,36,
11/22/2020,12,06,1,0,36,
11/22/2020,12,07,1,0,36,
11/22/2020,12,07,1,0,36,
11/22/2020,12,08,1,0,36,
11/22/2020,12,08,1,0,36,
11/22/2020,12,24,1,0,36,
11/22/2020,12,25,1,0,36,
11/22/2020,12,25,1,0,36,
11/22/2020,12,44,1,0,37,
11/22/2020,12,45,1,0,37,
11/22/2020,12,46,1,0,37,
11/22/2020,12,47,1,0,37,
11/22/2020,12,47,1,0,37,
11/22/2020,12,48,1,0,37,
11/22/2020,12,56,1,0,38,
11/22/2020,12,57,1,0,38,
11/22/2020,01,36,1,0,39,
11/22/2020,01,40,1,0,39,
11/22/2020,01,47,1,0,39,
11/22/2020,01,56,1,0,40,
11/22/2020,01,56,1,0,40,
11/22/2020,02,35,1,0,41,
11/22/2020,02,49,1,0,42,
11/22/2020,03,06,1,0,42,
11/22/2020,03,28,1,0,44,
11/22/2020,03,29,1,0,44,
11/22/2020,03,29,1,0,44,
11/22/2020,03,30,1,0,44,
11/22/2020,03,56,1,0,44,
11/22/2020,04,03,1,0,44,
11/22/2020,04,27,1,0,43,
11/22/2020,04,27,1,0,43,
11/22/2020,04,29,1,0,43,
11/22/2020,04,29,1,0,43,
11/22/2020,04,30,1,0,43,
11/22/2020,04,31,1,0,43,
11/22/2020,04,41,1,0,43,
11/22/2020,04,42,1,0,43,
11/22/2020,04,56,1,0,44,
11/22/2020,05,05,1,0,45,
11/22/2020,05,27,1,0,46,
11/22/2020,05,33,1,0,46,
11/22/2020,05,34,1,0,46,
11/22/2020,06,00,1,0,46,
11/22/2020,06,00,1,0,46,
11/22/2020,06,43,1,0,44,
11/22/2020,06,43,1,0,44,
11/22/2020,06,44,1,0,44,
11/22/2020,06,44,1,0,44,
11/22/2020,06,46,1,0,43,
11/22/2020,06,46,1,0,43,
11/22/2020,06,47,1,0,43,
11/22/2020,06,48,1,0,43,
11/22/2020,06,49,1,0,43,
11/22/2020,06,50,1,0,43,
11/22/2020,06,58,0,1,42,
11/22/2020,06,58,0,1,42,
11/22/2020,06,59,0,1,42,
11/22/2020,07,00,0,1,42,
11/22/2020,07,00,0,1,42,
11/22/2020,07,01,0,1,41,
11/22/2020,07,01,1,0,41,
11/22/2020,07,03,0,1,41,
11/22/2020,07,04,0,1,41,
11/22/2020,07,04,0,1,41,
11/22/2020,07,05,0,1,41,
11/22/2020,07,05,0,1,41,
11/22/2020,07,06,0,1,41,
11/22/2020,07,06,0,1,41,
11/23/2020,07,02,1,0,15,
11/23/2020,08,14,1,0,27,
11/23/2020,08,14,1,0,27,
11/23/2020,08,19,1,0,28,
11/23/2020,08,20,1,0,29,
11/23/2020,08,21,1,0,29,
11/23/2020,08,22,1,0,29,
11/23/2020,08,22,1,0,29,
11/23/2020,08,23,1,0,29,
11/23/2020,08,26,1,0,30,
11/23/2020,08,34,1,0,30,
11/23/2020,08,51,1,0,34,
11/23/2020,09,14,1,0,36,
11/23/2020,09,55,1,0,38,
11/23/2020,09,56,1,0,38,
11/23/2020,09,56,1,0,38,
11/23/2020,09,57,1,0,38,
11/23/2020,09,57,1,0,38,
11/23/2020,09,59,1,0,38,
11/23/2020,09,59,1,0,38,
11/23/2020,10,00,1,0,38,
11/23/2020,10,01,1,0,38,
11/23/2020,10,02,1,0,38,
11/23/2020,10,02,1,0,38,
11/23/2020,10,03,2,0,38,
11/23/2020,10,03,1,0,38,
11/23/2020,10,04,1,0,38,
11/23/2020,10,04,1,0,38,
11/23/2020,10,58,1,0,38,
11/23/2020,10,58,1,0,38,
11/23/2020,10,59,1,0,38,
11/23/2020,11,26,1,0,38,
11/23/2020,11,27,1,0,38,
11/23/2020,12,53,1,0,40,
11/23/2020,12,53,1,0,40,
11/23/2020,12,54,1,0,40,
11/23/2020,01,48,1,0,41,
11/23/2020,02,52,1,0,43,
11/23/2020,03,42,1,0,45,
11/23/2020,03,56,1,0,45,
11/23/2020,03,57,1,0,45,
11/23/2020,03,57,1,0,45,
11/23/2020,03,58,1,0,45,
11/23/2020,03,59,2,0,45,
11/23/2020,04,03,1,0,45,
11/23/2020,04,20,1,0,44,
11/23/2020,04,22,1,0,44,
11/23/2020,04,22,1,0,44,
11/23/2020,04,23,1,0,44,
11/23/2020,04,27,1,0,44,
11/23/2020,04,44,1,0,44,
11/23/2020,05,08,1,0,44,
11/23/2020,05,28,1,0,45,
11/23/2020,05,37,1,0,45,
11/23/2020,05,37,1,0,45,
11/23/2020,05,49,1,0,46,
11/23/2020,05,56,1,0,46,
11/23/2020,05,56,1,0,46,
11/23/2020,06,03,1,0,46,
11/23/2020,06,07,1,0,46,
11/23/2020,06,29,1,0,45,
11/23/2020,07,00,1,0,39,
11/23/2020,07,01,1,0,39,
11/23/2020,07,05,1,0,38,
11/23/2020,07,16,1,0,37,
11/23/2020,07,26,1,0,36,
11/23/2020,07,27,1,0,36,
11/23/2020,07,41,1,0,35,
11/23/2020,07,41,1,0,35,
11/23/2020,07,42,1,0,35,
11/23/2020,07,43,1,0,35,
11/23/2020,07,54,1,0,34,
11/23/2020,07,55,1,0,34,
11/24/2020,08,44,1,0,30,
11/24/2020,08,45,1,0,30,
11/24/2020,08,50,1,0,30,
11/24/2020,09,03,1,0,31,
11/24/2020,09,16,1,0,32,
11/24/2020,09,16,1,0,32,
11/24/2020,10,44,1,0,33,
11/24/2020,10,44,1,0,33,
11/24/2020,10,45,1,0,33,
11/24/2020,11,24,1,0,32,
11/24/2020,11,25,1,0,32,
11/24/2020,11,41,1,0,32,
11/24/2020,11,41,1,0,32,
11/24/2020,11,42,1,0,32,
11/24/2020,11,57,1,0,33,
11/24/2020,12,06,1,0,33,
11/24/2020,12,50,1,0,35,
11/24/2020,12,51,1,0,35,
11/24/2020,01,21,1,0,35,
11/24/2020,01,21,1,0,35,
11/24/2020,01,22,1,0,35,
11/24/2020,01,22,1,0,35,
11/24/2020,01,23,1,0,35,
11/24/2020,01,23,1,0,35,
11/24/2020,01,24,1,0,35,
11/24/2020,01,24,1,0,36,
11/24/2020,01,25,1,0,36,
11/24/2020,01,25,1,0,36,
11/24/2020,01,26,1,0,36,
11/24/2020,01,26,1,0,36,
11/24/2020,01,27,1,0,36,
11/24/2020,01,27,1,0,36,
11/24/2020,01,28,1,0,36,
11/24/2020,01,28,1,0,36,
11/24/2020,01,29,1,0,36,
11/24/2020,01,29,1,0,36,
11/24/2020,01,30,1,0,36,
11/24/2020,01,30,1,0,36,
11/24/2020,01,31,1,0,36,
11/24/2020,01,31,1,0,36,
11/24/2020,01,32,1,0,36,
11/24/2020,01,32,1,0,36,
11/24/2020,01,33,1,0,36,
11/24/2020,01,33,1,0,36,
11/24/2020,01,34,1,0,36,
11/24/2020,01,34,1,0,36,
11/24/2020,01,35,1,0,36,
11/24/2020,01,35,1,0,36,
11/24/2020,01,36,1,0,36,
11/24/2020,01,36,1,0,36,
11/24/2020,01,37,1,0,36,
11/24/2020,01,37,1,0,36,
11/24/2020,01,38,1,0,36,
11/24/2020,01,38,1,0,36,
11/24/2020,01,39,1,0,36,
11/24/2020,01,39,1,0,36,
11/24/2020,01,40,1,0,36,
11/24/2020,01,40,1,0,36,
11/24/2020,01,41,1,0,36,
11/24/2020,01,41,1,0,36,
11/24/2020,01,42,1,0,36,
11/24/2020,01,42,1,0,36,
11/24/2020,01,43,1,0,36,
11/24/2020,01,43,1,0,36,
11/24/2020,01,44,1,0,36,
11/24/2020,01,44,1,0,36,
11/24/2020,01,45,1,0,36,
11/24/2020,01,45,1,0,36,
11/24/2020,01,46,1,0,36,
11/24/2020,01,46,1,0,36,
11/24/2020,01,47,1,0,36,
11/24/2020,01,47,1,0,36,
11/24/2020,01,48,1,0,36,
11/24/2020,01,48,1,0,36,
11/24/2020,01,49,1,0,36,
11/24/2020,01,55,1,0,36,
11/24/2020,02,11,1,0,37,
11/24/2020,02,11,1,0,37,
11/24/2020,02,21,1,0,37,
11/24/2020,02,25,1,0,37,
11/24/2020,02,25,1,0,37,
11/24/2020,02,28,1,0,37,
11/24/2020,02,38,1,0,37,
11/24/2020,02,51,1,0,38,
11/24/2020,02,51,1,0,38,
11/24/2020,02,57,1,0,38,
11/24/2020,03,34,1,0,40,
11/24/2020,03,53,1,0,40,
11/24/2020,03,54,1,0,41,
11/24/2020,03,56,1,0,41,
11/24/2020,03,57,1,0,41,
11/24/2020,04,10,1,0,40,
11/24/2020,04,11,1,0,40,
11/24/2020,04,18,1,0,40,
11/24/2020,05,07,1,0,40,
11/24/2020,05,51,1,0,42,
11/24/2020,05,53,1,0,42,
11/24/2020,05,53,1,0,42,
11/24/2020,05,54,1,0,42,
11/24/2020,06,09,1,0,42,
11/24/2020,06,13,1,0,42,
11/24/2020,06,14,1,0,42,
11/24/2020,07,31,1,0,39,
11/24/2020,07,32,1,0,39,
11/24/2020,07,51,0,1,35,
11/25/2020,10,26,0,0,28,larva?
11/25/2020,11,07,1,0,27,
11/25/2020,11,07,1,0,27,
12/1/2020,11,07,0,0,27,arañuela
12/4/2020,08,21,0,1,17,
